task_name,index,model_name,score
nli,1448,gpt-3.5-turbo,0
nli,1449,gpt-3.5-turbo,0
nli,1450,gpt-3.5-turbo,1
nli,1451,gpt-3.5-turbo,0
nli,1452,gpt-3.5-turbo,1
nli,1453,gpt-3.5-turbo,1
nli,1454,gpt-3.5-turbo,1
nli,1455,gpt-3.5-turbo,1
nli,1456,gpt-3.5-turbo,0
nli,1457,gpt-3.5-turbo,1
nli,1458,gpt-3.5-turbo,1
nli,1459,gpt-3.5-turbo,0
nli,1460,gpt-3.5-turbo,0
nli,1461,gpt-3.5-turbo,0
nli,1462,gpt-3.5-turbo,1
nli,1463,gpt-3.5-turbo,0
nli,1464,gpt-3.5-turbo,0
nli,1465,gpt-3.5-turbo,1
nli,1466,gpt-3.5-turbo,0
nli,1467,gpt-3.5-turbo,1
nli,1468,gpt-3.5-turbo,1
nli,1469,gpt-3.5-turbo,0
nli,1470,gpt-3.5-turbo,0
nli,1471,gpt-3.5-turbo,0
nli,1472,gpt-3.5-turbo,1
nli,1473,gpt-3.5-turbo,1
nli,1474,gpt-3.5-turbo,0
nli,1475,gpt-3.5-turbo,0
nli,1476,gpt-3.5-turbo,0
nli,1477,gpt-3.5-turbo,1
nli,1478,gpt-3.5-turbo,0
nli,1479,gpt-3.5-turbo,0
nli,1480,gpt-3.5-turbo,0
nli,1481,gpt-3.5-turbo,0
nli,1482,gpt-3.5-turbo,1
nli,1483,gpt-3.5-turbo,0
nli,1484,gpt-3.5-turbo,0
nli,1485,gpt-3.5-turbo,1
nli,1486,gpt-3.5-turbo,0
nli,1487,gpt-3.5-turbo,0
nli,1488,gpt-3.5-turbo,1
nli,1489,gpt-3.5-turbo,0
nli,1490,gpt-3.5-turbo,0
nli,1491,gpt-3.5-turbo,1
nli,1492,gpt-3.5-turbo,0
nli,1493,gpt-3.5-turbo,0
nli,1494,gpt-3.5-turbo,0
nli,1495,gpt-3.5-turbo,1
nli,1496,gpt-3.5-turbo,0
nli,1497,gpt-3.5-turbo,0
nli,1498,gpt-3.5-turbo,1
nli,1499,gpt-3.5-turbo,1
nli,1500,gpt-3.5-turbo,0
nli,1501,gpt-3.5-turbo,1
nli,1502,gpt-3.5-turbo,0
nli,1503,gpt-3.5-turbo,1
nli,1504,gpt-3.5-turbo,1
nli,1505,gpt-3.5-turbo,1
nli,1506,gpt-3.5-turbo,0
nli,1507,gpt-3.5-turbo,1
nli,1508,gpt-3.5-turbo,0
nli,1509,gpt-3.5-turbo,1
nli,1510,gpt-3.5-turbo,1
nli,1511,gpt-3.5-turbo,1
nli,1512,gpt-3.5-turbo,1
nli,1513,gpt-3.5-turbo,1
nli,1514,gpt-3.5-turbo,0
nli,1515,gpt-3.5-turbo,0
nli,1516,gpt-3.5-turbo,0
nli,1517,gpt-3.5-turbo,0
nli,1518,gpt-3.5-turbo,1
nli,1519,gpt-3.5-turbo,1
nli,1520,gpt-3.5-turbo,0
nli,1521,gpt-3.5-turbo,0
nli,1522,gpt-3.5-turbo,0
nli,1523,gpt-3.5-turbo,0
nli,1524,gpt-3.5-turbo,0
nli,1525,gpt-3.5-turbo,1
nli,1526,gpt-3.5-turbo,1
nli,1527,gpt-3.5-turbo,1
nli,1528,gpt-3.5-turbo,0
nli,1529,gpt-3.5-turbo,1
nli,1530,gpt-3.5-turbo,0
nli,1531,gpt-3.5-turbo,0
nli,1532,gpt-3.5-turbo,0
nli,1533,gpt-3.5-turbo,0
nli,1534,gpt-3.5-turbo,1
nli,1535,gpt-3.5-turbo,0
nli,1536,gpt-3.5-turbo,1
nli,1537,gpt-3.5-turbo,0
nli,1538,gpt-3.5-turbo,1
nli,1539,gpt-3.5-turbo,0
nli,1540,gpt-3.5-turbo,0
nli,1541,gpt-3.5-turbo,0
nli,1542,gpt-3.5-turbo,0
nli,1543,gpt-3.5-turbo,1
nli,1544,gpt-3.5-turbo,0
nli,1545,gpt-3.5-turbo,0
nli,1546,gpt-3.5-turbo,1
nli,1547,gpt-3.5-turbo,0
nli,1548,gpt-3.5-turbo,1
nli,1549,gpt-3.5-turbo,1
nli,1550,gpt-3.5-turbo,1
nli,1551,gpt-3.5-turbo,1
nli,1552,gpt-3.5-turbo,0
nli,1553,gpt-3.5-turbo,1
nli,1554,gpt-3.5-turbo,0
nli,1555,gpt-3.5-turbo,1
nli,1556,gpt-3.5-turbo,0
nli,1557,gpt-3.5-turbo,0
nli,1558,gpt-3.5-turbo,1
nli,1559,gpt-3.5-turbo,0
nli,1560,gpt-3.5-turbo,1
nli,1561,gpt-3.5-turbo,1
nli,1562,gpt-3.5-turbo,0
nli,1563,gpt-3.5-turbo,0
nli,1564,gpt-3.5-turbo,1
nli,1565,gpt-3.5-turbo,1
nli,1566,gpt-3.5-turbo,0
nli,1567,gpt-3.5-turbo,0
nli,1568,gpt-3.5-turbo,1
nli,1569,gpt-3.5-turbo,1
nli,1570,gpt-3.5-turbo,1
nli,1571,gpt-3.5-turbo,1
nli,1572,gpt-3.5-turbo,0
nli,1573,gpt-3.5-turbo,0
nli,1574,gpt-3.5-turbo,0
nli,1575,gpt-3.5-turbo,1
nli,1576,gpt-3.5-turbo,1
nli,1577,gpt-3.5-turbo,1
nli,1578,gpt-3.5-turbo,1
nli,1579,gpt-3.5-turbo,0
nli,1580,gpt-3.5-turbo,1
nli,1581,gpt-3.5-turbo,0
nli,1582,gpt-3.5-turbo,0
nli,1583,gpt-3.5-turbo,1
nli,1584,gpt-3.5-turbo,0
nli,1585,gpt-3.5-turbo,0
nli,1586,gpt-3.5-turbo,0
nli,1587,gpt-3.5-turbo,0
nli,1588,gpt-3.5-turbo,1
nli,1589,gpt-3.5-turbo,1
nli,1590,gpt-3.5-turbo,0
nli,1591,gpt-3.5-turbo,0
nli,1592,gpt-3.5-turbo,0
nli,1593,gpt-3.5-turbo,0
nli,1594,gpt-3.5-turbo,0
nli,1595,gpt-3.5-turbo,1
nli,1596,gpt-3.5-turbo,0
nli,1597,gpt-3.5-turbo,1
nli,1598,gpt-3.5-turbo,1
nli,1599,gpt-3.5-turbo,1
nli,1600,gpt-3.5-turbo,0
nli,1601,gpt-3.5-turbo,0
nli,1602,gpt-3.5-turbo,1
nli,1603,gpt-3.5-turbo,1
nli,1604,gpt-3.5-turbo,1
nli,1605,gpt-3.5-turbo,1
nli,1606,gpt-3.5-turbo,0
nli,1607,gpt-3.5-turbo,0
nli,1608,gpt-3.5-turbo,0
nli,1609,gpt-3.5-turbo,0
nli,1610,gpt-3.5-turbo,1
nli,1611,gpt-3.5-turbo,1
nli,1612,gpt-3.5-turbo,1
nli,1613,gpt-3.5-turbo,1
nli,1614,gpt-3.5-turbo,1
nli,1615,gpt-3.5-turbo,1
nli,1616,gpt-3.5-turbo,0
nli,1617,gpt-3.5-turbo,1
nli,1618,gpt-3.5-turbo,0
nli,1619,gpt-3.5-turbo,0
nli,1620,gpt-3.5-turbo,1
nli,1621,gpt-3.5-turbo,1
nli,1622,gpt-3.5-turbo,0
nli,1623,gpt-3.5-turbo,1
nli,1624,gpt-3.5-turbo,1
nli,1625,gpt-3.5-turbo,1
nli,1626,gpt-3.5-turbo,1
nli,1627,gpt-3.5-turbo,0
nli,1628,gpt-3.5-turbo,1
nli,1629,gpt-3.5-turbo,0
nli,1630,gpt-3.5-turbo,1
nli,1631,gpt-3.5-turbo,0
nli,1632,gpt-3.5-turbo,0
nli,1633,gpt-3.5-turbo,1
nli,1634,gpt-3.5-turbo,1
nli,1635,gpt-3.5-turbo,0
nli,1636,gpt-3.5-turbo,1
nli,1637,gpt-3.5-turbo,0
nli,1638,gpt-3.5-turbo,1
nli,1639,gpt-3.5-turbo,0
nli,1640,gpt-3.5-turbo,1
nli,1641,gpt-3.5-turbo,0
nli,1642,gpt-3.5-turbo,1
nli,1643,gpt-3.5-turbo,1
nli,1644,gpt-3.5-turbo,1
nli,1645,gpt-3.5-turbo,1
nli,1646,gpt-3.5-turbo,1
nli,1647,gpt-3.5-turbo,0
nli,1648,gpt-3.5-turbo,1
nli,1649,gpt-3.5-turbo,0
nli,1650,gpt-3.5-turbo,0
nli,1651,gpt-3.5-turbo,0
nli,1652,gpt-3.5-turbo,1
nli,1653,gpt-3.5-turbo,1
nli,1654,gpt-3.5-turbo,1
nli,1655,gpt-3.5-turbo,0
nli,1656,gpt-3.5-turbo,0
nli,1657,gpt-3.5-turbo,1
nli,1658,gpt-3.5-turbo,1
nli,1659,gpt-3.5-turbo,1
nli,1660,gpt-3.5-turbo,1
nli,1661,gpt-3.5-turbo,0
nli,1662,gpt-3.5-turbo,1
nli,1663,gpt-3.5-turbo,1
nli,1664,gpt-3.5-turbo,1
nli,1665,gpt-3.5-turbo,1
nli,1666,gpt-3.5-turbo,0
nli,1667,gpt-3.5-turbo,0
nli,1668,gpt-3.5-turbo,0
nli,1669,gpt-3.5-turbo,1
nli,1670,gpt-3.5-turbo,1
nli,1671,gpt-3.5-turbo,0
nli,1672,gpt-3.5-turbo,1
nli,1673,gpt-3.5-turbo,0
nli,1674,gpt-3.5-turbo,1
nli,1675,gpt-3.5-turbo,1
nli,1676,gpt-3.5-turbo,0
nli,1677,gpt-3.5-turbo,1
nli,1678,gpt-3.5-turbo,0
nli,1679,gpt-3.5-turbo,0
nli,1680,gpt-3.5-turbo,1
nli,1681,gpt-3.5-turbo,1
nli,1682,gpt-3.5-turbo,0
nli,1683,gpt-3.5-turbo,0
nli,1684,gpt-3.5-turbo,0
nli,1685,gpt-3.5-turbo,1
nli,1686,gpt-3.5-turbo,1
nli,1687,gpt-3.5-turbo,0
nli,1688,gpt-3.5-turbo,1
nli,1689,gpt-3.5-turbo,0
nli,1690,gpt-3.5-turbo,1
nli,1691,gpt-3.5-turbo,0
nli,1692,gpt-3.5-turbo,0
nli,1693,gpt-3.5-turbo,0
nli,1694,gpt-3.5-turbo,1
nli,1695,gpt-3.5-turbo,0
nli,1696,gpt-3.5-turbo,0
nli,1697,gpt-3.5-turbo,1
nli,1698,gpt-3.5-turbo,0
nli,1699,gpt-3.5-turbo,1
nli,1700,gpt-3.5-turbo,0
nli,1701,gpt-3.5-turbo,0
nli,1702,gpt-3.5-turbo,1
nli,1703,gpt-3.5-turbo,1
nli,1704,gpt-3.5-turbo,0
nli,1705,gpt-3.5-turbo,0
nli,1706,gpt-3.5-turbo,1
nli,1707,gpt-3.5-turbo,1
nli,1708,gpt-3.5-turbo,1
nli,1709,gpt-3.5-turbo,1
nli,1710,gpt-3.5-turbo,0
nli,1711,gpt-3.5-turbo,1
nli,1712,gpt-3.5-turbo,0
nli,1713,gpt-3.5-turbo,0
nli,1714,gpt-3.5-turbo,1
nli,1715,gpt-3.5-turbo,1
nli,1716,gpt-3.5-turbo,1
nli,1717,gpt-3.5-turbo,0
nli,1718,gpt-3.5-turbo,0
nli,1719,gpt-3.5-turbo,0
nli,1720,gpt-3.5-turbo,1
nli,1721,gpt-3.5-turbo,0
nli,1722,gpt-3.5-turbo,1
nli,1723,gpt-3.5-turbo,1
nli,1724,gpt-3.5-turbo,0
nli,1725,gpt-3.5-turbo,1
nli,1726,gpt-3.5-turbo,0
nli,1727,gpt-3.5-turbo,1
nli,1728,gpt-3.5-turbo,0
nli,1729,gpt-3.5-turbo,0
nli,1730,gpt-3.5-turbo,0
nli,1731,gpt-3.5-turbo,0
nli,1732,gpt-3.5-turbo,0
nli,1733,gpt-3.5-turbo,0
nli,1734,gpt-3.5-turbo,1
nli,1735,gpt-3.5-turbo,1
nli,1736,gpt-3.5-turbo,1
nli,1737,gpt-3.5-turbo,0
nli,1738,gpt-3.5-turbo,0
nli,1739,gpt-3.5-turbo,0
nli,1740,gpt-3.5-turbo,0
nli,1741,gpt-3.5-turbo,0
nli,1742,gpt-3.5-turbo,0
nli,1743,gpt-3.5-turbo,0
nli,1744,gpt-3.5-turbo,0
nli,1745,gpt-3.5-turbo,0
nli,1746,gpt-3.5-turbo,1
nli,1747,gpt-3.5-turbo,1
nli,1748,gpt-3.5-turbo,0
nli,1749,gpt-3.5-turbo,0
nli,1750,gpt-3.5-turbo,1
nli,1751,gpt-3.5-turbo,0
nli,1752,gpt-3.5-turbo,0
nli,1753,gpt-3.5-turbo,1
nli,1754,gpt-3.5-turbo,0
nli,1755,gpt-3.5-turbo,1
nli,1756,gpt-3.5-turbo,1
nli,1757,gpt-3.5-turbo,0
nli,1758,gpt-3.5-turbo,0
nli,1759,gpt-3.5-turbo,1
nli,1760,gpt-3.5-turbo,1
nli,1761,gpt-3.5-turbo,0
nli,1762,gpt-3.5-turbo,1
nli,1763,gpt-3.5-turbo,1
nli,1764,gpt-3.5-turbo,0
nli,1765,gpt-3.5-turbo,1
nli,1766,gpt-3.5-turbo,1
nli,1767,gpt-3.5-turbo,0
nli,1768,gpt-3.5-turbo,0
nli,1769,gpt-3.5-turbo,0
nli,1770,gpt-3.5-turbo,1
nli,1771,gpt-3.5-turbo,0
nli,1772,gpt-3.5-turbo,1
nli,1773,gpt-3.5-turbo,0
nli,1774,gpt-3.5-turbo,0
nli,1775,gpt-3.5-turbo,0
nli,1776,gpt-3.5-turbo,0
nli,1777,gpt-3.5-turbo,0
nli,1778,gpt-3.5-turbo,0
nli,1779,gpt-3.5-turbo,1
nli,1780,gpt-3.5-turbo,0
nli,1781,gpt-3.5-turbo,0
nli,1782,gpt-3.5-turbo,1
nli,1783,gpt-3.5-turbo,0
nli,1784,gpt-3.5-turbo,1
nli,1785,gpt-3.5-turbo,1
nli,1786,gpt-3.5-turbo,0
nli,1787,gpt-3.5-turbo,0
nli,1788,gpt-3.5-turbo,0
nli,1789,gpt-3.5-turbo,1
nli,1790,gpt-3.5-turbo,1
nli,1791,gpt-3.5-turbo,1
nli,1792,gpt-3.5-turbo,1
nli,1793,gpt-3.5-turbo,1
nli,1794,gpt-3.5-turbo,0
nli,1795,gpt-3.5-turbo,1
nli,1796,gpt-3.5-turbo,0
nli,1797,gpt-3.5-turbo,0
nli,1798,gpt-3.5-turbo,0
nli,1799,gpt-3.5-turbo,1
nli,1800,gpt-3.5-turbo,1
nli,1801,gpt-3.5-turbo,1
nli,1802,gpt-3.5-turbo,1
nli,1803,gpt-3.5-turbo,1
nli,1804,gpt-3.5-turbo,1
nli,1805,gpt-3.5-turbo,1
nli,1806,gpt-3.5-turbo,1
nli,1807,gpt-3.5-turbo,1
nli,1808,gpt-3.5-turbo,1
nli,1809,gpt-3.5-turbo,0
nli,1810,gpt-3.5-turbo,0
nli,1811,gpt-3.5-turbo,0
nli,1812,gpt-3.5-turbo,0
nli,1813,gpt-3.5-turbo,1
nli,1814,gpt-3.5-turbo,1
nli,1815,gpt-3.5-turbo,1
nli,1816,gpt-3.5-turbo,1
nli,1817,gpt-3.5-turbo,0
nli,1818,gpt-3.5-turbo,0
nli,1819,gpt-3.5-turbo,1
nli,1820,gpt-3.5-turbo,1
nli,1821,gpt-3.5-turbo,1
nli,1822,gpt-3.5-turbo,1
nli,1823,gpt-3.5-turbo,0
nli,1824,gpt-3.5-turbo,0
nli,1825,gpt-3.5-turbo,1
nli,1826,gpt-3.5-turbo,1
nli,1827,gpt-3.5-turbo,1
nli,1828,gpt-3.5-turbo,1
nli,1829,gpt-3.5-turbo,1
nli,1830,gpt-3.5-turbo,1
nli,1831,gpt-3.5-turbo,0
nli,1832,gpt-3.5-turbo,0
nli,1833,gpt-3.5-turbo,0
nli,1834,gpt-3.5-turbo,1
nli,1835,gpt-3.5-turbo,1
nli,1836,gpt-3.5-turbo,0
nli,1837,gpt-3.5-turbo,0
nli,1838,gpt-3.5-turbo,0
nli,1839,gpt-3.5-turbo,1
nli,1840,gpt-3.5-turbo,1
nli,1841,gpt-3.5-turbo,1
nli,1842,gpt-3.5-turbo,0
nli,1843,gpt-3.5-turbo,0
nli,1844,gpt-3.5-turbo,0
nli,1845,gpt-3.5-turbo,0
nli,1846,gpt-3.5-turbo,0
nli,1847,gpt-3.5-turbo,0
nli,1848,gpt-3.5-turbo,0
nli,1849,gpt-3.5-turbo,1
nli,1850,gpt-3.5-turbo,0
nli,1851,gpt-3.5-turbo,0
nli,1852,gpt-3.5-turbo,1
nli,1853,gpt-3.5-turbo,0
nli,1854,gpt-3.5-turbo,1
nli,1855,gpt-3.5-turbo,0
nli,1856,gpt-3.5-turbo,1
nli,1857,gpt-3.5-turbo,0
nli,1858,gpt-3.5-turbo,1
nli,1859,gpt-3.5-turbo,1
nli,1860,gpt-3.5-turbo,1
nli,1861,gpt-3.5-turbo,1
nli,1862,gpt-3.5-turbo,1
nli,1863,gpt-3.5-turbo,1
nli,1864,gpt-3.5-turbo,0
nli,1865,gpt-3.5-turbo,0
nli,1866,gpt-3.5-turbo,0
nli,1867,gpt-3.5-turbo,1
nli,1868,gpt-3.5-turbo,1
nli,1869,gpt-3.5-turbo,1
nli,1870,gpt-3.5-turbo,0
nli,1871,gpt-3.5-turbo,0
nli,1872,gpt-3.5-turbo,1
nli,1873,gpt-3.5-turbo,0
nli,1874,gpt-3.5-turbo,0
nli,1875,gpt-3.5-turbo,1
nli,1876,gpt-3.5-turbo,0
nli,1877,gpt-3.5-turbo,1
nli,1878,gpt-3.5-turbo,1
nli,1879,gpt-3.5-turbo,0
nli,1880,gpt-3.5-turbo,0
nli,1881,gpt-3.5-turbo,0
nli,1882,gpt-3.5-turbo,1
nli,1883,gpt-3.5-turbo,1
nli,1884,gpt-3.5-turbo,0
nli,1885,gpt-3.5-turbo,0
nli,1886,gpt-3.5-turbo,1
nli,1887,gpt-3.5-turbo,0
nli,1888,gpt-3.5-turbo,0
nli,1889,gpt-3.5-turbo,0
nli,1890,gpt-3.5-turbo,0
nli,1891,gpt-3.5-turbo,0
nli,1892,gpt-3.5-turbo,1
nli,1893,gpt-3.5-turbo,1
nli,1894,gpt-3.5-turbo,1
nli,1895,gpt-3.5-turbo,0
nli,1896,gpt-3.5-turbo,1
nli,1897,gpt-3.5-turbo,0
nli,1898,gpt-3.5-turbo,0
nli,1899,gpt-3.5-turbo,1
nli,1900,gpt-3.5-turbo,1
nli,1901,gpt-3.5-turbo,1
nli,1902,gpt-3.5-turbo,0
nli,1903,gpt-3.5-turbo,0
nli,1904,gpt-3.5-turbo,0
nli,1905,gpt-3.5-turbo,0
nli,1906,gpt-3.5-turbo,1
nli,1907,gpt-3.5-turbo,1
nli,1908,gpt-3.5-turbo,1
nli,1909,gpt-3.5-turbo,0
nli,1910,gpt-3.5-turbo,0
nli,1911,gpt-3.5-turbo,1
nli,1912,gpt-3.5-turbo,1
nli,1913,gpt-3.5-turbo,0
nli,1914,gpt-3.5-turbo,0
nli,1915,gpt-3.5-turbo,1
nli,1916,gpt-3.5-turbo,0
nli,1917,gpt-3.5-turbo,0
nli,1918,gpt-3.5-turbo,1
nli,1919,gpt-3.5-turbo,1
nli,1920,gpt-3.5-turbo,0
nli,1921,gpt-3.5-turbo,1
nli,1922,gpt-3.5-turbo,0
nli,1923,gpt-3.5-turbo,1
nli,1924,gpt-3.5-turbo,0
nli,1925,gpt-3.5-turbo,1
nli,1926,gpt-3.5-turbo,1
nli,1927,gpt-3.5-turbo,0
nli,1928,gpt-3.5-turbo,1
nli,1929,gpt-3.5-turbo,1
nli,1930,gpt-3.5-turbo,1
nli,1931,gpt-3.5-turbo,0
nli,1932,gpt-3.5-turbo,0
nli,1933,gpt-3.5-turbo,1
nli,1934,gpt-3.5-turbo,1
nli,1935,gpt-3.5-turbo,1
nli,1936,gpt-3.5-turbo,0
nli,1937,gpt-3.5-turbo,1
nli,1938,gpt-3.5-turbo,1
nli,1939,gpt-3.5-turbo,0
nli,1940,gpt-3.5-turbo,1
nli,1941,gpt-3.5-turbo,0
nli,1942,gpt-3.5-turbo,0
nli,1943,gpt-3.5-turbo,0
nli,1944,gpt-3.5-turbo,1
nli,1945,gpt-3.5-turbo,1
nli,1946,gpt-3.5-turbo,1
nli,1947,gpt-3.5-turbo,0
nli,1948,gpt-3.5-turbo,0
nli,1949,gpt-3.5-turbo,1
nli,1950,gpt-3.5-turbo,1
nli,1951,gpt-3.5-turbo,0
nli,1952,gpt-3.5-turbo,0
nli,1953,gpt-3.5-turbo,1
nli,1954,gpt-3.5-turbo,0
nli,1955,gpt-3.5-turbo,0
nli,1956,gpt-3.5-turbo,0
nli,1957,gpt-3.5-turbo,1
nli,1958,gpt-3.5-turbo,0
nli,1959,gpt-3.5-turbo,1
nli,1960,gpt-3.5-turbo,0
nli,1961,gpt-3.5-turbo,1
nli,1962,gpt-3.5-turbo,1
nli,1963,gpt-3.5-turbo,1
nli,1964,gpt-3.5-turbo,0
nli,1965,gpt-3.5-turbo,1
nli,1966,gpt-3.5-turbo,0
nli,1967,gpt-3.5-turbo,1
nli,1968,gpt-3.5-turbo,0
nli,1969,gpt-3.5-turbo,1
nli,1970,gpt-3.5-turbo,0
nli,1971,gpt-3.5-turbo,0
nli,1972,gpt-3.5-turbo,1
nli,1973,gpt-3.5-turbo,1
nli,1974,gpt-3.5-turbo,0
nli,1975,gpt-3.5-turbo,1
nli,1976,gpt-3.5-turbo,1
nli,1977,gpt-3.5-turbo,0
nli,1978,gpt-3.5-turbo,0
nli,1979,gpt-3.5-turbo,1
nli,1980,gpt-3.5-turbo,1
nli,1981,gpt-3.5-turbo,0
nli,1982,gpt-3.5-turbo,0
nli,1983,gpt-3.5-turbo,1
nli,1984,gpt-3.5-turbo,1
nli,1985,gpt-3.5-turbo,1
nli,1986,gpt-3.5-turbo,1
nli,1987,gpt-3.5-turbo,1
nli,1988,gpt-3.5-turbo,1
nli,1989,gpt-3.5-turbo,1
nli,1990,gpt-3.5-turbo,0
nli,1991,gpt-3.5-turbo,1
nli,1992,gpt-3.5-turbo,0
nli,1993,gpt-3.5-turbo,1
nli,1994,gpt-3.5-turbo,0
nli,1995,gpt-3.5-turbo,0
nli,1996,gpt-3.5-turbo,1
nli,1997,gpt-3.5-turbo,0
nli,1998,gpt-3.5-turbo,1
nli,1999,gpt-3.5-turbo,0
nli,2000,gpt-3.5-turbo,0
nli,2001,gpt-3.5-turbo,0
nli,2002,gpt-3.5-turbo,1
nli,2003,gpt-3.5-turbo,0
nli,2004,gpt-3.5-turbo,1
nli,2005,gpt-3.5-turbo,1
nli,2006,gpt-3.5-turbo,0
nli,2007,gpt-3.5-turbo,1
nli,2008,gpt-3.5-turbo,1
nli,2009,gpt-3.5-turbo,1
nli,2010,gpt-3.5-turbo,1
nli,2011,gpt-3.5-turbo,0
nli,2012,gpt-3.5-turbo,1
nli,2013,gpt-3.5-turbo,0
nli,2014,gpt-3.5-turbo,1
nli,2015,gpt-3.5-turbo,0
nli,2016,gpt-3.5-turbo,0
nli,2017,gpt-3.5-turbo,0
nli,2018,gpt-3.5-turbo,0
nli,2019,gpt-3.5-turbo,0
nli,2020,gpt-3.5-turbo,0
nli,2021,gpt-3.5-turbo,1
nli,2022,gpt-3.5-turbo,0
nli,2023,gpt-3.5-turbo,1
nli,2024,gpt-3.5-turbo,1
nli,2025,gpt-3.5-turbo,1
nli,2026,gpt-3.5-turbo,1
nli,2027,gpt-3.5-turbo,0
nli,2028,gpt-3.5-turbo,1
nli,2029,gpt-3.5-turbo,0
nli,2030,gpt-3.5-turbo,0
nli,2031,gpt-3.5-turbo,0
nli,2032,gpt-3.5-turbo,1
nli,2033,gpt-3.5-turbo,1
nli,2034,gpt-3.5-turbo,0
nli,2035,gpt-3.5-turbo,0
nli,2036,gpt-3.5-turbo,0
nli,2037,gpt-3.5-turbo,1
nli,2038,gpt-3.5-turbo,0
nli,2039,gpt-3.5-turbo,0
nli,2040,gpt-3.5-turbo,1
nli,2041,gpt-3.5-turbo,1
nli,2042,gpt-3.5-turbo,1
nli,2043,gpt-3.5-turbo,0
nli,2044,gpt-3.5-turbo,1
nli,2045,gpt-3.5-turbo,1
nli,2046,gpt-3.5-turbo,0
nli,2047,gpt-3.5-turbo,0
nli,2048,gpt-3.5-turbo,0
nli,2049,gpt-3.5-turbo,0
nli,2050,gpt-3.5-turbo,1
nli,2051,gpt-3.5-turbo,1
nli,2052,gpt-3.5-turbo,0
nli,2053,gpt-3.5-turbo,0
nli,2054,gpt-3.5-turbo,1
nli,2055,gpt-3.5-turbo,0
nli,2056,gpt-3.5-turbo,1
nli,2057,gpt-3.5-turbo,0
nli,2058,gpt-3.5-turbo,0
nli,2059,gpt-3.5-turbo,1
nli,2060,gpt-3.5-turbo,1
nli,2061,gpt-3.5-turbo,0
nli,2062,gpt-3.5-turbo,0
nli,2063,gpt-3.5-turbo,1
nli,2064,gpt-3.5-turbo,1
nli,2065,gpt-3.5-turbo,1
nli,2066,gpt-3.5-turbo,1
nli,2067,gpt-3.5-turbo,1
nli,2068,gpt-3.5-turbo,1
nli,2069,gpt-3.5-turbo,1
nli,2070,gpt-3.5-turbo,1
nli,2071,gpt-3.5-turbo,0
nli,2072,gpt-3.5-turbo,1
nli,2073,gpt-3.5-turbo,0
nli,2074,gpt-3.5-turbo,1
nli,2075,gpt-3.5-turbo,1
nli,2076,gpt-3.5-turbo,0
nli,2077,gpt-3.5-turbo,1
nli,2078,gpt-3.5-turbo,0
nli,2079,gpt-3.5-turbo,1
nli,2080,gpt-3.5-turbo,1
nli,2081,gpt-3.5-turbo,1
nli,2082,gpt-3.5-turbo,1
nli,2083,gpt-3.5-turbo,1
nli,2084,gpt-3.5-turbo,1
nli,2085,gpt-3.5-turbo,0
nli,2086,gpt-3.5-turbo,0
nli,2087,gpt-3.5-turbo,1
nli,2088,gpt-3.5-turbo,1
nli,2089,gpt-3.5-turbo,0
nli,2090,gpt-3.5-turbo,0
nli,2091,gpt-3.5-turbo,0
nli,2092,gpt-3.5-turbo,1
nli,2093,gpt-3.5-turbo,1
nli,2094,gpt-3.5-turbo,1
nli,2095,gpt-3.5-turbo,1
nli,2096,gpt-3.5-turbo,0
nli,2097,gpt-3.5-turbo,0
nli,2098,gpt-3.5-turbo,1
nli,2099,gpt-3.5-turbo,0
nli,2100,gpt-3.5-turbo,1
nli,2101,gpt-3.5-turbo,0
nli,2102,gpt-3.5-turbo,1
nli,2103,gpt-3.5-turbo,0
nli,2104,gpt-3.5-turbo,1
nli,2105,gpt-3.5-turbo,1
nli,2106,gpt-3.5-turbo,1
nli,2107,gpt-3.5-turbo,0
nli,2108,gpt-3.5-turbo,0
nli,2109,gpt-3.5-turbo,0
nli,2110,gpt-3.5-turbo,1
nli,2111,gpt-3.5-turbo,0
nli,2112,gpt-3.5-turbo,0
nli,2113,gpt-3.5-turbo,0
nli,2114,gpt-3.5-turbo,1
nli,2115,gpt-3.5-turbo,1
nli,2116,gpt-3.5-turbo,0
nli,2117,gpt-3.5-turbo,1
nli,2118,gpt-3.5-turbo,0
nli,2119,gpt-3.5-turbo,0
nli,2120,gpt-3.5-turbo,1
nli,2121,gpt-3.5-turbo,0
nli,2122,gpt-3.5-turbo,1
nli,2123,gpt-3.5-turbo,0
nli,2124,gpt-3.5-turbo,1
nli,2125,gpt-3.5-turbo,0
nli,2126,gpt-3.5-turbo,0
nli,2127,gpt-3.5-turbo,1
nli,2128,gpt-3.5-turbo,0
nli,2129,gpt-3.5-turbo,1
nli,2130,gpt-3.5-turbo,1
nli,2131,gpt-3.5-turbo,1
nli,2132,gpt-3.5-turbo,1
nli,2133,gpt-3.5-turbo,1
nli,2134,gpt-3.5-turbo,0
nli,2135,gpt-3.5-turbo,1
nli,2136,gpt-3.5-turbo,1
nli,2137,gpt-3.5-turbo,0
nli,2138,gpt-3.5-turbo,0
nli,2139,gpt-3.5-turbo,0
nli,2140,gpt-3.5-turbo,0
nli,2141,gpt-3.5-turbo,1
nli,2142,gpt-3.5-turbo,1
nli,2143,gpt-3.5-turbo,1
nli,2144,gpt-3.5-turbo,1
nli,2145,gpt-3.5-turbo,1
nli,2146,gpt-3.5-turbo,0
